date,web_traffic,page_views,clicks,impressions,ctr,bounce_rate,avg_session_duration_sec,new_users,returning_users,conversions,conversion_rate,ad_spend_usd,organic_search,referral_traffic,promo_flag,holiday_flag
2022-01-05,3721,3763,262,6194,0.0423,0.4224,183.5,1302,2461,5,0.0191,8.77,2139,437,0,0
2022-01-06,3508,3475,165,5222,0.0316,0.371,136.7,724,2751,5,0.0303,11.05,1879,229,0,0
2022-01-07,3092,3141,131,4112,0.0319,0.3185,183.0,899,2242,5,0.0382,6.54,1736,441,0,0
2022-01-08,2945,2960,140,4199,0.0333,0.188,200.0,975,1985,6,0.0429,5.46,1522,216,0,0
2022-01-09,2945,2975,197,4871,0.0404,0.2647,189.4,810,2165,5,0.0254,5.42,1679,235,0,0
2022-01-10,2957,3011,157,4580,0.0343,0.4048,197.4,638,2373,4,0.0255,9.16,1950,407,0,0
2022-01-11,3427,3456,199,5588,0.0356,0.3186,146.3,982,2474,9,0.0452,9.71,1898,331,0,0
2022-01-12,3541,3627,261,6874,0.038,0.5242,143.7,906,2721,11,0.0421,10.33,2290,190,0,0
2022-01-13,3441,3442,189,4086,0.0463,0.4495,126.2,768,2674,7,0.037,4.6,2156,342,0,0
2022-01-14,3110,3079,170,5614,0.0303,0.2836,155.7,1008,2071,7,0.0412,7.31,1979,180,0,0
2022-01-15,2661,2667,174,4056,0.0429,0.2797,166.8,742,1925,6,0.0345,9.08,1650,396,0,0
2022-01-16,2807,2868,164,3786,0.0433,0.272,171.8,975,1893,7,0.0427,5.98,1718,312,0,0
2022-01-17,3032,3131,178,3863,0.0461,0.4115,200.0,1005,2126,6,0.0337,5.41,1968,237,0,0
2022-01-18,3517,3523,251,5151,0.0487,0.4773,200.0,1071,2452,7,0.0279,8.15,1801,375,0,0
2022-01-19,3469,3518,180,5925,0.0304,0.3775,183.9,706,2812,8,0.0444,11.66,2003,203,0,0
2022-01-20,3301,3313,162,4885,0.0332,0.4228,115.0,875,2438,5,0.0309,6.4,2148,431,0,0
2022-01-21,2896,2840,244,5118,0.0477,0.2963,150.4,652,2188,12,0.0492,5.47,1748,405,0,0
2022-01-22,2691,2622,124,3172,0.0391,0.2566,145.7,883,1739,4,0.0323,5.32,1689,360,0,0
2022-01-23,3037,2956,183,4427,0.0413,0.2354,200.0,669,2287,9,0.0492,7.96,1824,249,0,0
2022-01-24,3128,3088,167,3859,0.0433,0.4374,200.0,750,2338,8,0.0479,7.21,1949,255,0,0
2022-01-25,3960,3890,267,6118,0.0436,0.4802,180.7,1080,2810,7,0.0262,12.99,2357,208,0,0
2022-01-26,3709,3721,304,6242,0.0487,0.4105,158.0,891,2830,13,0.0428,8.47,2285,428,1,0
2022-01-27,3426,3421,242,4844,0.05,0.3267,143.7,792,2629,8,0.0331,4.42,1979,354,0,0
2022-01-28,2918,2877,125,2817,0.0444,0.2873,107.9,834,2043,6,0.048,6.3,1837,276,0,0
2022-01-29,2874,2801,154,4313,0.0357,0.2742,180.0,598,2203,5,0.0325,6.26,1747,394,0,0
2022-01-30,2768,2737,207,4345,0.0476,0.2838,193.2,571,2166,9,0.0435,7.54,1715,183,0,0
2022-01-31,3249,3188,156,5040,0.031,0.4127,200.0,816,2372,5,0.0321,9.07,1916,162,0,0
2022-02-01,3843,3848,233,6723,0.0347,0.4677,176.7,1186,2662,6,0.0258,10.89,2100,221,0,0
2022-02-02,3638,3615,223,4648,0.048,0.496,160.9,1024,2591,6,0.0269,5.15,1827,261,0,0
2022-02-03,3530,3503,201,5731,0.0351,0.4097,122.8,923,2580,7,0.0348,11.08,2243,187,0,0
2022-02-04,2887,2864,171,4979,0.0343,0.2371,132.9,816,2048,7,0.0409,9.99,1684,287,0,0
2022-02-05,2660,2684,101,3071,0.0329,0.2427,149.7,684,2000,4,0.0396,5.0,1462,219,0,0
2022-02-06,2968,2987,220,4671,0.0471,0.3248,200.0,1017,1970,9,0.0409,7.16,1560,203,0,0
2022-02-07,2986,3062,171,4284,0.0399,0.3474,196.0,638,2424,5,0.0292,4.16,1912,383,0,0
2022-02-08,3676,3716,240,5513,0.0435,0.4533,200.0,1119,2597,8,0.0333,5.1,2324,262,0,0
2022-02-09,3656,3667,200,5755,0.0348,0.4316,165.7,1224,2443,4,0.02,7.54,2282,435,0,0
2022-02-10,3200,3255,206,4565,0.0451,0.3419,127.6,1043,2212,9,0.0437,5.78,1942,276,0,0
2022-02-11,2914,2986,184,4075,0.0452,0.3004,149.6,680,2306,9,0.0489,9.09,1657,302,0,0
2022-02-12,2743,2769,151,4172,0.0362,0.268,185.3,677,2092,5,0.0331,8.24,1511,397,0,0
2022-02-13,2832,2811,138,3605,0.0383,0.239,174.5,865,1946,3,0.0217,6.45,1409,151,0,0
2022-02-14,2926,2904,127,3725,0.0341,0.3382,200.0,618,2286,3,0.0236,5.87,1815,290,0,0
2022-02-15,3331,3360,272,5497,0.0495,0.3812,181.7,1081,2279,11,0.0404,5.78,1724,455,0,0
2022-02-16,3493,3499,191,4445,0.043,0.5035,163.7,1077,2422,7,0.0366,10.08,2081,381,0,0
2022-02-17,3292,3263,259,5329,0.0486,0.3787,163.6,1010,2253,11,0.0425,7.26,1878,253,0,0
2022-02-18,2936,2939,169,4680,0.0361,0.3792,139.7,632,2307,5,0.0296,4.49,1702,264,0,0
2022-02-19,2645,2631,139,3038,0.0458,0.3289,174.1,809,1822,6,0.0432,4.68,1681,311,0,0
2022-02-20,2532,2531,157,3454,0.0455,0.2678,192.4,764,1767,6,0.0382,7.29,1278,352,0,0
2022-02-21,3178,3087,235,5368,0.0438,0.2996,200.0,1002,2085,7,0.0298,11.44,1902,167,0,0
2022-02-22,3513,3462,223,4514,0.0494,0.3239,151.1,714,2748,8,0.0359,3.69,1758,198,0,0
2022-02-23,3564,3535,188,4974,0.0378,0.3739,136.7,719,2816,5,0.0266,10.59,1788,292,0,0
2022-02-24,3369,3343,174,5323,0.0327,0.3247,165.3,856,2487,6,0.0345,6.43,1887,245,0,0
2022-02-25,2905,2913,210,4826,0.0435,0.3755,173.7,648,2265,10,0.0476,4.14,1484,223,1,0
2022-02-26,2619,2617,169,3794,0.0445,0.2583,155.1,743,1874,6,0.0355,7.86,1618,189,0,0
2022-02-27,2661,2633,151,3635,0.0415,0.2913,193.8,889,1744,7,0.0464,7.62,1526,183,0,0
2022-02-28,2859,2784,170,4968,0.0342,0.239,200.0,720,2064,6,0.0353,8.42,1404,176,0,1
2022-03-01,3428,3375,250,6236,0.0401,0.3683,200.0,1103,2272,6,0.024,10.36,1708,484,0,0
2022-03-02,3425,3425,211,5808,0.0363,0.4918,132.8,685,2740,8,0.0379,11.73,2027,221,0,0
2022-03-03,3184,3182,186,4827,0.0385,0.4077,135.3,717,2465,7,0.0376,9.55,1976,224,0,0
2022-03-04,2632,2603,149,3484,0.0428,0.2993,146.3,532,2071,5,0.0336,7.44,1472,194,0,0
2022-03-05,2440,2379,142,3173,0.0448,0.2807,187.4,593,1786,3,0.0211,5.17,1387,341,0,0
2022-03-06,2680,2713,151,4353,0.0347,0.3536,200.0,912,1801,5,0.0331,9.8,1682,341,0,0
2022-03-07,2919,2916,176,4618,0.0381,0.3389,200.0,626,2290,4,0.0227,10.59,1725,376,0,0
2022-03-08,3300,3334,210,5936,0.0354,0.4317,170.6,970,2364,5,0.0238,5.79,1779,202,0,0
2022-03-09,3287,3329,184,5427,0.0339,0.4571,181.4,891,2438,6,0.0326,11.26,1971,445,1,0
2022-03-10,3012,3084,169,3699,0.0457,0.513,179.4,1051,2033,5,0.0296,5.73,1833,280,0,0
2022-03-11,2782,2807,231,4801,0.0481,0.2016,155.1,613,2194,11,0.0476,6.63,1713,214,0,0
2022-03-12,2329,2391,116,3109,0.0373,0.2867,155.2,554,1837,4,0.0345,5.35,1418,257,0,0
2022-03-13,2479,2539,163,3614,0.0451,0.2661,200.0,519,2020,7,0.0429,3.19,1639,336,0,0
2022-03-14,2777,2797,208,4335,0.048,0.3783,200.0,741,2056,7,0.0337,6.76,1481,358,0,1
2022-03-15,3108,3124,278,5933,0.0469,0.3953,178.2,755,2369,11,0.0396,12.5,2008,434,0,0
2022-03-16,3145,3210,229,6812,0.0336,0.445,181.0,1061,2149,6,0.0262,7.63,1864,458,0,0
2022-03-17,3005,3033,242,4918,0.0492,0.429,172.9,882,2151,12,0.0496,7.08,1822,224,0,0
2022-03-18,2570,2572,141,3764,0.0375,0.4623,176.6,751,1821,5,0.0355,8.32,1324,238,0,0
2022-03-19,2517,2543,150,4086,0.0367,0.2929,172.0,711,1832,7,0.0467,5.9,1417,131,0,0
2022-03-20,2368,2358,124,3956,0.0313,0.2294,191.5,504,1854,4,0.0323,5.29,1451,325,1,0
2022-03-21,2750,2760,157,3963,0.0396,0.3288,200.0,736,2024,4,0.0255,5.79,1673,181,0,0
2022-03-22,3044,3044,182,5659,0.0322,0.4055,174.5,1065,1979,7,0.0385,8.94,1540,414,1,0
2022-03-23,3331,3339,181,5162,0.0351,0.3577,182.1,1086,2253,4,0.0221,9.02,1943,277,0,0
2022-03-24,3035,2954,172,4725,0.0364,0.3769,125.6,987,1967,6,0.0349,9.45,1516,256,0,0
2022-03-25,2709,2686,203,4387,0.0463,0.3433,174.3,869,1817,5,0.0246,6.48,1744,145,0,0
2022-03-26,2171,2152,162,3409,0.0475,0.1888,168.2,464,1688,6,0.037,6.91,1366,178,0,0
2022-03-27,2449,2433,146,4058,0.036,0.3242,200.0,570,1863,7,0.0479,6.5,1224,338,0,0
2022-03-28,2868,2816,183,3876,0.0472,0.3744,200.0,565,2251,6,0.0328,5.07,1771,148,1,0
2022-03-29,3044,3025,198,4200,0.0471,0.3915,174.2,743,2282,9,0.0455,7.51,1930,274,0,0
2022-03-30,3235,3209,186,4107,0.0453,0.4404,200.0,694,2515,7,0.0376,7.71,1775,171,0,0
2022-03-31,2856,2789,146,4429,0.033,0.4733,184.0,756,2033,5,0.0342,7.25,1696,243,0,0
2022-04-01,2713,2662,193,4408,0.0438,0.3433,170.6,803,1859,9,0.0466,3.9,1508,179,0,0
2022-04-02,2532,2543,198,4047,0.0489,0.2529,158.1,842,1701,9,0.0455,4.27,1521,191,0,0
2022-04-03,2333,2291,184,4204,0.0438,0.2599,192.6,716,1575,8,0.0435,5.16,1262,316,0,0
2022-04-04,2592,2581,142,3869,0.0367,0.3538,200.0,880,1701,4,0.0282,4.74,1415,242,0,0
2022-04-05,3140,3106,203,5074,0.04,0.4026,184.6,646,2460,7,0.0345,9.18,1751,240,0,0
2022-04-06,3217,3185,175,4082,0.0429,0.3423,200.0,643,2542,5,0.0286,3.38,1662,347,0,0
2022-04-07,2640,2709,155,3854,0.0402,0.4955,155.9,811,1898,5,0.0323,7.45,1692,174,0,0
2022-04-08,2367,2373,126,3890,0.0324,0.3144,98.9,578,1795,4,0.0317,4.66,1311,180,0,0
2022-04-09,2182,2170,131,3624,0.0361,0.2724,180.1,517,1653,6,0.0458,4.58,1215,227,0,0
2022-04-10,2071,2108,140,3038,0.0461,0.2689,191.7,526,1582,7,0.05,4.84,1337,155,0,0
2022-04-11,2423,2450,172,3640,0.0473,0.3132,200.0,589,1861,6,0.0349,4.09,1408,289,0,0
2022-04-12,2685,2728,107,3264,0.0328,0.4189,191.3,755,1973,2,0.0187,6.94,1587,270,0,0
2022-04-13,2799,2819,198,4027,0.0492,0.3675,189.5,750,2069,9,0.0455,3.74,1814,359,0,0
2022-04-14,2653,2689,165,4512,0.0366,0.5072,175.4,744,1945,4,0.0242,6.62,1702,389,0,0
2022-04-15,2279,2383,166,3849,0.0431,0.2449,158.6,717,1666,6,0.0361,7.98,1252,147,0,0
2022-04-16,2286,2327,168,3724,0.0451,0.2009,166.5,601,1726,3,0.0179,6.42,1329,194,0,0
2022-04-17,2050,2085,146,3148,0.0464,0.2498,197.9,496,1589,5,0.0342,3.9,1346,171,0,0
2022-04-18,2606,2605,191,3911,0.0488,0.4144,200.0,586,2019,9,0.0471,5.6,1448,170,0,0
2022-04-19,2767,2742,136,3751,0.0363,0.4289,182.7,692,2050,3,0.0221,6.98,1524,359,0,0
2022-04-20,2815,2822,218,4627,0.0471,0.3857,184.9,878,1944,7,0.0321,10.46,1494,356,0,0
2022-04-21,2672,2698,139,4274,0.0325,0.4561,162.2,846,1852,4,0.0288,9.15,1395,266,0,0
2022-04-22,2183,2153,152,3441,0.0442,0.3432,183.8,646,1507,7,0.0461,4.52,1316,223,1,0
2022-04-23,2132,2126,133,2965,0.0449,0.2794,198.4,500,1626,6,0.0451,6.81,1309,119,0,0
2022-04-24,2181,2162,101,2312,0.0437,0.3076,185.0,623,1539,3,0.0297,1.86,1395,228,0,0
2022-04-25,2591,2476,149,4257,0.035,0.4697,200.0,707,1769,3,0.0201,3.58,1525,320,0,0
2022-04-26,2751,2724,182,3825,0.0476,0.5374,179.7,743,1981,7,0.0385,7.79,1461,293,0,0
2022-04-27,3045,3042,135,4038,0.0334,0.4132,187.2,859,2183,4,0.0296,4.44,1539,233,1,0
2022-04-28,2534,2466,126,4041,0.0312,0.4746,142.6,675,1791,5,0.0397,3.6,1598,288,0,0
2022-04-29,2228,2159,136,3069,0.0443,0.3258,132.5,615,1544,3,0.0221,3.55,1190,186,0,0
2022-04-30,2017,1947,132,3333,0.0396,0.2775,178.9,598,1349,3,0.0227,4.8,1065,203,0,0
2022-05-01,2077,2015,154,3271,0.0471,0.1872,145.2,436,1579,6,0.039,6.2,1281,199,1,0
2022-05-02,2307,2273,140,3720,0.0376,0.3415,175.0,710,1563,4,0.0286,6.46,1336,200,0,0
2022-05-03,2782,2757,113,3382,0.0334,0.3875,195.2,608,2149,5,0.0442,3.91,1467,336,0,0
2022-05-04,2881,2842,231,4952,0.0466,0.4889,175.0,597,2245,5,0.0216,7.7,1800,393,0,0
2022-05-05,2452,2404,153,3732,0.041,0.4469,145.6,833,1571,4,0.0261,8.17,1560,121,0,0
2022-05-06,2014,2062,99,2941,0.0337,0.2029,121.4,708,1354,5,0.0505,5.95,1058,296,0,0
2022-05-07,1985,2024,137,3094,0.0443,0.2514,157.0,423,1601,5,0.0365,3.98,1274,205,0,0
2022-05-08,1949,1960,90,2244,0.0401,0.3279,200.0,522,1438,4,0.0444,5.1,1095,235,0,0
2022-05-09,2332,2362,157,3736,0.042,0.3407,200.0,538,1824,4,0.0255,6.96,1367,320,1,0
2022-05-10,2473,2570,130,3326,0.0391,0.4646,198.4,701,1869,5,0.0385,2.97,1638,249,0,0
2022-05-11,2355,2420,139,2975,0.0467,0.4651,196.5,785,1635,6,0.0432,2.54,1563,323,0,0
2022-05-12,2553,2594,144,3101,0.0464,0.4105,160.9,889,1705,4,0.0278,3.26,1399,176,0,0
2022-05-13,2273,2322,177,4000,0.0442,0.293,138.0,685,1637,8,0.0452,7.57,1235,153,0,0
2022-05-14,1785,1843,81,2533,0.032,0.1917,167.7,466,1377,3,0.037,2.72,944,213,0,0
2022-05-15,1955,1928,163,3483,0.0468,0.2157,170.6,560,1368,5,0.0307,5.46,1126,264,0,0
2022-05-16,2226,2264,137,3153,0.0435,0.3855,200.0,559,1705,5,0.0365,2.96,1137,315,0,0
2022-05-17,2500,2522,128,2922,0.0438,0.4292,200.0,849,1673,5,0.0391,6.37,1417,288,0,0
2022-05-18,2601,2617,124,3341,0.0371,0.4406,187.0,865,1752,3,0.0242,4.4,1337,268,0,0
2022-05-19,2588,2592,216,4529,0.0477,0.3722,181.0,735,1857,7,0.0324,9.79,1454,215,0,0
2022-05-20,2036,2035,133,2989,0.0445,0.2914,146.9,506,1529,4,0.0301,6.63,1030,301,0,0
2022-05-21,1724,1776,80,2469,0.0324,0.3049,200.0,433,1343,3,0.0375,2.0,1111,146,0,0
2022-05-22,1755,1764,103,2702,0.0381,0.2551,194.8,362,1402,4,0.0388,4.04,937,219,0,0
2022-05-23,2111,2091,160,3346,0.0478,0.2829,200.0,674,1417,6,0.0375,2.8,1148,216,0,0
2022-05-24,2485,2423,129,4176,0.0309,0.4654,198.3,648,1775,6,0.0465,9.03,1528,269,0,0
2022-05-25,2731,2697,238,4827,0.0493,0.4372,187.5,671,2026,7,0.0294,7.62,1650,241,1,0
2022-05-26,2260,2237,139,3195,0.0435,0.395,182.5,605,1632,5,0.036,2.92,1192,328,0,0
2022-05-27,2118,2040,107,2519,0.0425,0.387,149.1,659,1381,5,0.0467,2.43,1042,219,1,0
2022-05-28,1921,1831,92,2595,0.0355,0.2515,177.7,400,1431,3,0.0326,3.57,1112,263,0,0
2022-05-29,2034,2032,110,3154,0.0349,0.2863,200.0,668,1364,4,0.0364,6.97,1135,103,0,0
2022-05-30,2484,2438,156,3187,0.0489,0.2911,200.0,816,1622,3,0.0192,5.86,1499,262,0,0
2022-05-31,2273,2316,109,3031,0.036,0.4172,172.3,792,1524,3,0.0275,6.37,1313,282,0,0
2022-06-01,2396,2376,170,3727,0.0456,0.478,200.0,617,1759,5,0.0294,5.03,1311,296,0,0
2022-06-02,2459,2382,134,3550,0.0377,0.3156,143.6,554,1828,7,0.0522,3.07,1352,335,0,0
2022-06-03,2071,2058,102,3100,0.0329,0.3167,156.1,527,1531,3,0.0294,7.01,1260,104,0,0
2022-06-04,1981,2022,82,2726,0.0301,0.2575,196.4,505,1517,4,0.0488,2.25,1285,101,0,0
2022-06-05,1877,1928,115,2803,0.041,0.2739,186.5,437,1491,5,0.0435,6.23,978,187,0,0
2022-06-06,2009,2057,134,2705,0.0495,0.4019,189.8,599,1458,4,0.0299,3.66,1190,109,1,0
2022-06-07,2362,2412,151,4047,0.0373,0.4449,200.0,655,1757,5,0.0331,3.3,1218,356,0,0
2022-06-08,2436,2530,160,4319,0.037,0.5214,137.5,835,1695,7,0.0438,7.92,1443,183,0,0
2022-06-09,2289,2322,97,2626,0.0369,0.3437,147.2,476,1846,5,0.0515,5.96,1469,226,0,0
2022-06-10,1978,2009,107,2640,0.0405,0.3134,157.9,596,1413,3,0.028,5.94,1113,113,0,0
2022-06-11,1844,1904,89,2286,0.0389,0.2567,167.9,599,1305,3,0.0337,2.38,1218,195,0,0
2022-06-12,1985,1973,129,2703,0.0477,0.2184,167.8,619,1354,4,0.031,2.9,1173,174,0,0
2022-06-13,2179,2239,133,3321,0.04,0.3978,200.0,745,1494,3,0.0226,5.47,1433,122,0,0
2022-06-14,2384,2391,116,2893,0.0401,0.5444,200.0,740,1651,4,0.0345,5.08,1467,200,0,0
2022-06-15,2270,2349,101,3090,0.0327,0.4466,200.0,797,1552,5,0.0495,5.9,1211,209,1,0
2022-06-16,2197,2217,143,2880,0.0497,0.4186,147.8,554,1663,4,0.028,3.09,1185,330,0,0
2022-06-17,2066,2073,112,3195,0.0351,0.3108,135.4,571,1502,5,0.0446,7.15,1159,147,0,0
2022-06-18,1628,1660,79,2513,0.0314,0.2168,178.7,336,1324,3,0.038,4.42,872,173,0,0
2022-06-19,1866,1861,109,2523,0.0432,0.1808,194.4,374,1487,3,0.0275,5.22,1069,277,0,0
2022-06-20,1998,2009,129,3085,0.0418,0.3147,186.4,474,1535,3,0.0233,4.97,1147,260,0,0
2022-06-21,2309,2298,122,3196,0.0382,0.3586,200.0,494,1804,5,0.041,4.54,1479,343,0,0
2022-06-22,2527,2506,139,3623,0.0384,0.5327,160.9,599,1907,6,0.0432,8.21,1416,368,0,0
2022-06-23,2203,2208,185,4051,0.0457,0.3876,116.2,500,1708,8,0.0432,6.78,1364,218,0,0
2022-06-24,1981,1922,115,3398,0.0338,0.2893,179.5,393,1529,2,0.0174,7.14,1233,230,0,0
2022-06-25,1651,1586,91,1967,0.0463,0.297,163.2,534,1052,2,0.022,4.39,1002,97,0,0
2022-06-26,1937,1898,136,3162,0.043,0.2157,186.5,382,1516,3,0.0221,5.73,1008,179,0,0
2022-06-27,2182,2125,136,3532,0.0385,0.3117,174.7,660,1465,5,0.0368,5.73,1221,278,0,0
2022-06-28,2567,2547,127,3236,0.0392,0.4316,200.0,568,1979,5,0.0394,2.61,1406,256,0,0
2022-06-29,2316,2310,135,3843,0.0351,0.4989,147.5,778,1532,3,0.0222,3.31,1294,278,0,0
2022-06-30,2232,2207,180,3989,0.0451,0.4185,154.1,737,1470,8,0.0444,4.39,1223,275,0,0
2022-07-01,1994,1944,100,2480,0.0403,0.319,171.2,579,1365,4,0.04,2.68,1213,146,0,0
2022-07-02,1956,1938,93,2551,0.0365,0.2564,181.8,583,1355,4,0.043,3.02,1100,267,0,0
2022-07-03,1794,1797,128,3061,0.0418,0.2918,197.5,361,1436,6,0.0469,3.85,1040,172,0,0
2022-07-04,2093,2083,162,3238,0.05,0.3601,176.0,724,1359,4,0.0247,4.34,1348,148,0,1
2022-07-05,2326,2364,147,3807,0.0386,0.3767,182.5,784,1580,7,0.0476,5.45,1203,323,0,0
2022-07-06,2318,2375,180,3724,0.0483,0.4498,177.1,794,1581,4,0.0222,3.53,1361,218,0,0
2022-07-07,2094,2134,124,3368,0.0368,0.3397,137.2,638,1496,4,0.0323,2.91,1315,267,0,0
2022-07-08,1882,1945,75,2402,0.0312,0.3107,157.0,490,1455,3,0.04,4.35,1017,204,0,0
2022-07-09,1806,1885,110,3222,0.0341,0.2285,187.0,630,1255,5,0.0455,5.17,1115,166,0,0
2022-07-10,1675,1695,113,2939,0.0384,0.3988,200.0,413,1282,4,0.0354,4.31,908,222,0,0
2022-07-11,2093,2077,104,3020,0.0344,0.348,185.5,591,1486,4,0.0385,5.29,1309,225,0,0
2022-07-12,2126,2222,99,3314,0.0299,0.358,200.0,478,1744,4,0.0404,6.77,1220,198,0,0
2022-07-13,2452,2512,145,2999,0.0483,0.4408,188.7,850,1662,7,0.0483,4.32,1380,153,0,0
2022-07-14,1984,2022,152,3241,0.0469,0.4194,152.9,447,1575,4,0.0263,5.71,1192,282,0,0
2022-07-15,1782,1871,135,3021,0.0447,0.3903,174.8,437,1434,6,0.0444,6.74,987,100,0,0
2022-07-16,1782,1818,90,2704,0.0333,0.223,200.0,516,1302,3,0.0333,5.57,987,248,0,0
2022-07-17,1998,2023,113,3489,0.0324,0.1927,169.9,636,1387,4,0.0354,5.02,1138,174,0,0
2022-07-18,2079,2075,93,2974,0.0313,0.3908,200.0,608,1467,3,0.0323,5.26,1148,236,0,0
2022-07-19,2242,2265,162,3653,0.0443,0.3592,151.1,532,1733,6,0.037,3.89,1311,322,0,0
2022-07-20,2616,2623,165,3400,0.0485,0.4257,177.2,525,2098,8,0.0485,5.58,1547,171,0,0
2022-07-21,2107,2058,119,3077,0.0387,0.3805,160.3,645,1413,4,0.0336,6.99,1204,220,0,0
2022-07-22,1741,1699,81,2489,0.0325,0.3031,152.2,591,1108,4,0.0494,3.93,1016,215,0,0
2022-07-23,1909,1850,115,2858,0.0402,0.287,160.2,595,1255,3,0.0261,6.26,1010,233,0,0
2022-07-24,1793,1802,95,2570,0.037,0.2376,157.7,485,1317,4,0.0421,3.63,935,185,0,0
2022-07-25,2020,1992,110,2936,0.0375,0.3363,200.0,668,1324,5,0.0455,6.75,1223,224,0,0
2022-07-26,2548,2453,173,4085,0.0424,0.4275,200.0,641,1812,7,0.0405,6.82,1540,308,0,0
2022-07-27,2512,2465,155,3482,0.0445,0.455,161.5,687,1778,6,0.0387,3.01,1328,331,0,0
2022-07-28,2246,2202,84,2595,0.0324,0.3983,161.8,598,1604,3,0.0357,4.36,1235,278,0,0
2022-07-29,1885,1844,105,3411,0.0308,0.3284,121.6,493,1351,5,0.0476,4.13,1060,157,0,0
2022-07-30,2018,1934,171,3435,0.0498,0.2947,182.5,612,1322,8,0.0468,2.92,1122,289,0,0
2022-07-31,1982,1975,85,2452,0.0347,0.2914,190.8,551,1424,2,0.0235,4.98,1183,185,0,0
2022-08-01,2183,2143,109,3510,0.0311,0.3727,194.8,530,1613,5,0.0459,4.26,1085,112,0,0
2022-08-02,2655,2637,125,3690,0.0339,0.3491,183.5,630,2007,4,0.032,7.36,1604,227,0,0
2022-08-03,2316,2357,113,3660,0.0309,0.45,165.5,485,1872,3,0.0265,4.51,1200,148,0,0
2022-08-04,2115,2134,126,3327,0.0379,0.4174,160.6,613,1521,6,0.0476,3.63,1217,133,0,0
2022-08-05,1912,1957,131,2844,0.0461,0.3431,126.7,459,1498,4,0.0305,6.43,1221,153,0,0
2022-08-06,1796,1864,92,2504,0.0367,0.2179,165.4,414,1450,4,0.0435,3.36,1058,103,0,0
2022-08-07,1968,1969,104,2682,0.0388,0.2389,197.9,587,1382,3,0.0288,4.56,1029,234,0,0
2022-08-08,2096,2176,125,2865,0.0436,0.3213,188.0,658,1518,3,0.024,4.91,1410,125,0,0
2022-08-09,2489,2514,135,3353,0.0403,0.455,200.0,786,1728,5,0.037,5.5,1592,177,0,1
2022-08-10,2319,2395,168,3560,0.0472,0.4992,156.3,660,1735,4,0.0238,7.73,1475,142,0,0
2022-08-11,2538,2547,164,3456,0.0475,0.373,139.6,851,1696,7,0.0427,6.26,1431,143,0,0
2022-08-12,2021,2081,103,3405,0.0302,0.352,133.4,708,1373,3,0.0291,4.79,1098,160,0,0
2022-08-13,2018,2051,168,3687,0.0456,0.2587,200.0,659,1392,6,0.0357,7.72,1315,220,0,0
2022-08-14,1976,2030,110,2809,0.0392,0.2656,200.0,600,1430,2,0.0182,3.01,1177,297,0,0
2022-08-15,2223,2317,178,3586,0.0496,0.3394,191.3,569,1748,5,0.0281,5.8,1455,319,0,0
2022-08-16,2536,2606,165,4169,0.0396,0.4655,200.0,905,1701,7,0.0424,9.28,1437,359,0,0
2022-08-17,2600,2667,211,4252,0.0496,0.4638,177.3,643,2024,5,0.0237,7.39,1468,180,0,0
2022-08-18,2524,2516,172,3812,0.0451,0.5072,158.1,580,1936,7,0.0407,7.72,1630,192,1,0
2022-08-19,2319,2309,133,3806,0.0349,0.264,146.1,615,1694,6,0.0451,6.78,1335,133,1,1
2022-08-20,2032,1994,130,3183,0.0408,0.2784,158.3,416,1578,5,0.0385,6.55,1039,255,1,0
2022-08-21,2140,2131,133,2669,0.0498,0.2454,200.0,739,1392,6,0.0451,5.92,1136,121,0,0
2022-08-22,2289,2317,183,3878,0.0472,0.3065,199.1,668,1649,4,0.0219,4.69,1326,245,0,0
2022-08-23,2866,2784,149,4670,0.0319,0.4276,200.0,789,1995,4,0.0268,4.92,1410,208,0,0
2022-08-24,2687,2610,155,3517,0.0441,0.4544,147.9,779,1831,7,0.0452,5.37,1486,194,0,0
2022-08-25,2788,2727,152,4111,0.037,0.5393,183.7,749,1978,6,0.0395,7.62,1535,407,0,0
2022-08-26,2292,2209,109,3615,0.0302,0.2974,150.7,452,1757,4,0.0367,4.12,1363,278,0,0
2022-08-27,1904,1859,103,2711,0.038,0.196,179.3,543,1316,4,0.0388,2.19,1028,249,0,0
2022-08-28,2175,2124,126,3642,0.0346,0.2855,200.0,653,1471,4,0.0317,4.79,1375,228,0,0
2022-08-29,2334,2318,212,4573,0.0464,0.2463,197.4,609,1709,5,0.0236,10.3,1222,318,0,0
2022-08-30,2791,2794,138,3752,0.0368,0.4236,200.0,876,1918,6,0.0435,6.91,1645,320,0,0
2022-08-31,2670,2697,154,3301,0.0467,0.4483,119.2,631,2066,6,0.039,4.63,1385,390,0,0
2022-09-01,2525,2537,119,3960,0.0301,0.4331,138.6,592,1945,4,0.0336,4.31,1548,198,0,0
2022-09-02,2138,2058,122,3384,0.0361,0.3553,134.5,461,1597,6,0.0492,4.51,1336,225,0,0
2022-09-03,1985,2041,103,2967,0.0347,0.2273,148.3,522,1519,3,0.0291,3.13,1271,243,0,0
2022-09-04,1838,1886,117,3377,0.0346,0.2643,194.4,617,1269,3,0.0256,3.24,1100,168,0,0
2022-09-05,2261,2287,88,2818,0.0312,0.3117,200.0,741,1546,4,0.0455,6.09,1310,316,0,0
2022-09-06,2907,2872,159,4706,0.0338,0.3718,200.0,739,2133,7,0.044,10.81,1796,425,0,0
