ds,y,unique_visitors,sessions,bounce_rate,avg_session_duration,pages_per_session,ad_spend,seo_score,social_trend_index,campaign_flag,holiday_flag,weekday,month
2023-09-29 00:00:00,2940,1056,1137,0.492384032,176.8847166,3.03536664,46.09536051,59.02457835,37.83187542,0,0,4,9
2023-09-30 00:00:00,2653,1139,1135,0.48116925,141.9275734,2.732598743,68.47825013,58.11653883,35.91926969,0,0,5,9
2023-10-01 00:00:00,2776,1088,1148,0.511449685,177.2310304,2.856759889,48.25827266,58.36054883,41.42289596,0,0,6,10
2023-10-02 00:00:00,3336,1168,1140,0.42638994,176.5090584,3.355570624,66.67887611,58.47390621,42.62628111,0,1,0,10
2023-10-03 00:00:00,3825,1156,1200,0.367314142,200.9606427,3.58208648,38.96259302,58.25522003,42.87666651,0,0,1,10
2023-10-04 00:00:00,3081,1167,1159,0.429304272,205.7056866,3.052547301,55.87259167,56.24139413,46.66061346,0,0,2,10
2023-10-05 00:00:00,3509,1193,1248,0.463492429,202.3856404,3.266345036,53.19400264,57.56883345,45.92476552,0,0,3,10
2023-10-06 00:00:00,2811,1032,1058,0.457799637,170.2737513,3.078985969,41.30952752,57.86434992,48.95082347,0,0,4,10
2023-10-07 00:00:00,2551,1017,1008,0.465576138,139.2650672,2.942689864,51.77396115,57.37127219,50.91151228,0,0,5,10
2023-10-08 00:00:00,2769,1078,1096,0.495491036,164.9346465,2.967580911,62.12518837,57.2531762,51.95058928,0,0,6,10
2023-10-09 00:00:00,3128,1132,1136,0.461461727,182.0070686,3.197389705,46.76208296,57.83839505,52.74637191,0,0,0,10
2023-10-10 00:00:00,4244,1354,1333,0.468103652,185.2940211,3.705078684,33.08037351,56.1250783,62.87735587,0,0,1,10
2023-10-11 00:00:00,3784,1271,1404,0.414501158,200.9734648,3.078449685,49.82437174,55.43303152,56.46246189,0,0,2,10
2023-10-12 00:00:00,3600,1193,1231,0.413884061,185.0674904,3.338323844,40.97576905,56.57352283,57.01205555,0,0,3,10
2023-10-13 00:00:00,2396,1037,975,0.501677546,157.8947857,2.893278368,46.57659061,57.55017636,61.05130859,0,0,4,10
2023-10-14 00:00:00,2774,1084,1105,0.460339005,167.2162907,2.914127725,49.1841223,58.34190001,60.75556325,0,0,5,10
2023-10-15 00:00:00,2432,912,1000,0.437166861,158.7261188,2.799488096,32.94347784,57.30883639,55.53490448,0,0,6,10
2023-10-16 00:00:00,3130,1056,1069,0.431358165,175.9362079,3.36392198,33.84341661,54.93503724,62.37772344,0,0,0,10
2023-10-17 00:00:00,4392,1235,1390,0.42466257,191.0108412,3.622609361,54.82066836,56.05190863,57.5357311,0,0,1,10
2023-10-18 00:00:00,3629,1325,1334,0.42141927,211.8533442,3.113412205,44.77281304,56.42641217,52.90210473,0,0,2,10
2023-10-19 00:00:00,3855,1267,1362,0.408251438,188.2685132,3.225156926,24.35255658,56.23753735,57.90518973,0,0,3,10
2023-10-20 00:00:00,3324,1168,1287,0.408241516,172.1133234,2.94412065,57.84844037,56.49421958,54.10223605,0,0,4,10
2023-10-21 00:00:00,2584,994,1066,0.451461828,156.0950802,2.804543502,52.72369755,54.93776319,46.20637402,0,0,5,10
2023-10-22 00:00:00,2760,978,959,0.43807596,168.9920386,3.312040254,42.86125176,55.82470261,53.10633918,0,0,6,10
2023-10-23 00:00:00,3071,1213,1216,0.483214779,193.4931805,2.952813952,36.83169789,56.09019581,47.63755471,0,0,0,10
2023-10-24 00:00:00,3959,1158,1283,0.452928563,202.1152378,3.569228408,58.35807896,56.41093299,43.73451363,0,0,1,10
2023-10-25 00:00:00,3940,1218,1230,0.450647571,206.3672279,3.704581254,53.49350623,54.7003116,46.95234159,0,0,2,10
2023-10-26 00:00:00,3868,1182,1298,0.42445226,194.7399768,3.41341838,73.82602283,55.08711584,41.46820467,0,0,3,10
2023-10-27 00:00:00,2855,1068,1098,0.449623276,157.5198988,3.004279544,54.20188599,52.66026305,40.16647165,0,0,4,10
2023-10-28 00:00:00,2886,1106,1169,0.468141992,151.7402534,2.872958469,53.87703141,54.68007493,38.01909965,0,0,5,10
2023-10-29 00:00:00,2590,1023,1003,0.477349608,162.3134964,3.013945126,48.3307207,54.72030253,41.9962722,0,0,6,10
2023-10-30 00:00:00,3326,1131,1153,0.447183245,172.7413596,3.332680147,58.16775867,54.17410701,42.42012022,0,0,0,10
2023-10-31 00:00:00,4307,1384,1393,0.476509977,184.9912594,3.608653707,56.25085201,55.31413352,42.22572559,0,0,1,10
2023-11-01 00:00:00,3760,1269,1347,0.44292772,180.7768008,3.219245462,62.51725009,55.05331656,41.39514292,0,0,2,11
2023-11-02 00:00:00,3769,1270,1339,0.470531286,175.2123827,3.276914516,44.78677081,52.81674736,46.05095217,0,0,3,11
2023-11-03 00:00:00,3612,1156,1241,0.438558562,168.7570696,3.352950303,45.64592527,55.26416763,47.5653943,0,0,4,11
2023-11-04 00:00:00,2703,1027,1053,0.402934308,159.8071781,2.920917978,45.20896829,54.09906639,45.99957704,0,0,5,11
2023-11-05 00:00:00,2555,1030,1033,0.463914506,156.4328326,2.872226676,57.90801721,55.49786871,47.80977229,0,0,6,11
2023-11-06 00:00:00,3893,1370,1451,0.471759722,180.7892521,3.124316357,64.9837444,53.72119462,56.03429753,0,0,0,11
2023-11-07 00:00:00,3993,1270,1268,0.461396684,191.2982932,3.655205368,45.41159507,55.03000654,48.42923307,0,0,1,11
2023-11-08 00:00:00,3882,1209,1335,0.455353641,210.4042941,3.368744987,45.75226272,54.71988254,58.43454641,0,0,2,11
2023-11-09 00:00:00,4013,1340,1399,0.436288263,187.0614171,3.300795932,53.14077224,55.31528163,57.57543951,0,0,3,11
2023-11-10 00:00:00,2969,1169,1209,0.429051741,178.285634,2.81959135,47.542385,55.1520878,63.67401894,0,0,4,11
2023-11-11 00:00:00,3477,1219,1308,0.473863807,162.5335794,3.099419334,59.52053653,54.79349548,58.51959537,0,0,5,11
2023-11-12 00:00:00,2860,1023,1070,0.468657159,150.34266,3.109445802,27.48222709,53.53968892,61.72773176,0,0,6,11
2023-11-13 00:00:00,3241,1186,1147,0.433173027,179.0934182,3.246764495,41.73294953,53.63205403,57.81894716,0,0,0,11
2023-11-14 00:00:00,3623,1240,1237,0.47741899,183.2803887,3.419692562,42.17583666,54.56463443,58.15955929,0,0,1,11
2023-11-15 00:00:00,4378,1444,1593,0.416202075,198.4173499,3.141283352,26.79643988,55.18541164,58.44540761,0,0,2,11
2023-11-16 00:00:00,4173,1290,1360,0.429240171,181.2263666,3.523301664,40.36361556,54.63646947,52.95117024,0,0,3,11
2023-11-17 00:00:00,2831,1187,1147,0.502346884,175.1419556,2.907041837,40.84843884,55.92674883,55.21487399,0,0,4,11
2023-11-18 00:00:00,3099,1109,1184,0.483369417,147.0778984,3.062197442,47.98895345,55.08485981,47.01890637,0,0,5,11
2023-11-19 00:00:00,2863,1066,1089,0.445123457,164.5103886,3.033731811,61.12965892,54.46725999,48.65856919,0,0,6,11
2023-11-20 00:00:00,3124,1131,1138,0.458621421,185.7241558,3.182879742,47.54939349,55.22793348,48.42908178,0,0,0,11
2023-11-21 00:00:00,3731,1258,1249,0.448780031,204.7125853,3.453116156,39.6918628,55.81112187,45.74521446,0,0,1,11
2023-11-22 00:00:00,5346,1513,1665,0.360319625,191.8568807,3.600932729,49.43045459,55.9947577,47.93101981,0,0,2,11
2023-11-23 00:00:00,3979,1583,1507,0.419551653,188.8551845,3.021283394,110.4917362,57.63813865,38.69999337,1,0,3,11
2023-11-24 00:00:00,3520,1468,1480,0.45172873,173.1637949,2.752211805,90.24041184,55.1859028,36.11327312,1,0,4,11
2023-11-25 00:00:00,3772,1391,1469,0.446613615,175.9727046,2.964387473,90.89425116,55.88143637,37.01699467,1,0,5,11
2023-11-26 00:00:00,4266,1354,1529,0.463276813,149.5500697,3.240910157,105.5854896,56.48607018,42.23204858,1,0,6,11
2023-11-27 00:00:00,4804,1401,1510,0.483884469,170.8889745,3.72183494,97.78463884,56.14635483,42.48408012,1,0,0,11
2023-11-28 00:00:00,5022,1605,1617,0.43449019,223.6812546,3.570642353,106.4748469,55.78365773,42.48845515,1,0,1,11
2023-11-29 00:00:00,5487,1583,1783,0.410958397,196.7675854,3.509492758,99.86353208,54.85404382,40.39623083,1,0,2,11
2023-11-30 00:00:00,3973,1434,1408,0.456491422,169.7677367,3.2692848,107.0166365,56.01587359,47.96176449,1,0,3,11
2023-12-01 00:00:00,3646,1467,1560,0.443455428,165.4968238,2.695715123,89.64921886,55.58064456,44.10067633,1,0,4,12
2023-12-02 00:00:00,3805,1495,1606,0.452630054,132.8127095,2.74062821,99.87915349,55.05945527,53.47684875,1,0,5,12
2023-12-03 00:00:00,3686,1447,1456,0.447110525,166.7725775,2.924326379,97.89309986,56.12601378,60.79752461,1,0,6,12
2023-12-04 00:00:00,3800,1326,1438,0.517255134,188.0978476,3.126836155,87.84109076,56.01398202,55.43819083,1,0,0,12
2023-12-05 00:00:00,4915,1478,1514,0.376915136,186.5200059,3.658984233,84.36522052,57.78782203,57.98422243,1,0,1,12
2023-12-06 00:00:00,5302,1633,1771,0.431038024,194.791319,3.438704241,106.8574904,57.95149552,56.33973552,1,0,2,12
2023-12-07 00:00:00,4471,1715,1643,0.446635201,197.9142163,3.141328965,96.49047618,56.59612071,53.57904872,1,0,3,12
2023-12-08 00:00:00,3277,1465,1562,0.429819853,153.8201706,2.407774896,89.77719718,57.39241356,57.94112103,1,0,4,12
2023-12-09 00:00:00,4354,1480,1523,0.484306734,147.2857296,3.344389996,99.03821063,55.9499016,56.72131428,1,0,5,12
2023-12-10 00:00:00,3484,1241,1374,0.480261466,162.0822185,2.962251236,61.28018857,57.47197683,55.40826539,0,0,6,12
2023-12-11 00:00:00,4495,1303,1366,0.448567361,172.4766516,3.803627857,27.19262155,58.52594893,64.17676851,0,0,0,12
2023-12-12 00:00:00,4704,1516,1686,0.436016051,192.6979607,3.210043962,35.0336131,59.11483717,58.63690238,0,0,1,12
2023-12-13 00:00:00,4201,1398,1503,0.439329336,186.861055,3.218213991,40.77113558,57.74186795,57.37396076,0,0,2,12
2023-12-14 00:00:00,3608,1486,1550,0.443602272,190.8208096,2.684859876,64.61178867,59.67366808,53.4117703,0,0,3,12
2023-12-15 00:00:00,3801,1345,1466,0.450902937,169.8299944,2.998743195,52.82586983,57.2746986,51.70659609,0,0,4,12
2023-12-16 00:00:00,3061,1198,1305,0.451671986,165.9933467,2.71304326,57.6731724,57.71281375,52.89365205,0,0,5,12
2023-12-17 00:00:00,3381,1250,1342,0.463437216,166.3673654,2.926505606,38.59839081,59.84142098,47.6777793,0,0,6,12
2023-12-18 00:00:00,3192,1275,1192,0.472596362,182.0669007,3.118762463,38.80464125,60.97525572,47.25324442,0,0,0,12
2023-12-19 00:00:00,4675,1456,1457,0.407228459,181.1735561,3.65536327,54.47813717,59.97078967,43.17708909,0,0,1,12
2023-12-20 00:00:00,5139,1487,1664,0.411168124,204.4244738,3.522986953,50.58274331,59.61087524,41.1552265,0,0,2,12
2023-12-21 00:00:00,4092,1348,1330,0.394290331,185.3690108,3.487836531,55.48738819,57.63031877,36.76956882,0,0,3,12
2023-12-22 00:00:00,3393,1299,1421,0.47924605,169.6563421,2.789176875,48.12329009,57.97755294,34.31747369,0,0,4,12
2023-12-23 00:00:00,3209,1154,1253,0.464821658,170.9840855,2.977058499,52.78143726,60.30390702,39.2153143,0,0,5,12
2023-12-24 00:00:00,3137,1250,1267,0.471021762,157.1690148,2.883238598,51.58119085,59.9907197,40.42021095,0,0,6,12
2023-12-25 00:00:00,4122,1486,1412,0.407115053,193.5118433,3.326257502,57.77767389,59.41680713,37.13192121,0,1,0,12
2023-12-26 00:00:00,4791,1623,1658,0.497684708,210.0813826,3.396123195,58.07008282,60.76139809,42.07826058,0,0,1,12
2023-12-27 00:00:00,4938,1412,1629,0.424422513,207.0264026,3.473584214,33.80128006,60.98337226,43.92635967,0,0,2,12
2023-12-28 00:00:00,3756,1296,1305,0.451792046,178.8714667,3.328834114,27.52731445,61.98397432,39.19313859,0,0,3,12
2023-12-29 00:00:00,3291,1218,1230,0.478885668,149.4593928,3.124531538,60.01745398,61.34621176,45.02941668,0,0,4,12
2023-12-30 00:00:00,2795,1160,1160,0.427702567,171.2897909,2.76473217,61.87725093,62.60658115,51.22179168,0,0,5,12
2023-12-31 00:00:00,4195,1302,1446,0.439474005,165.477221,3.340799218,39.7937698,61.553079,53.38638553,0,0,6,12
2024-01-01 00:00:00,4430,1461,1516,0.455375153,172.5480253,3.384448279,31.40164593,61.59476572,50.87781264,0,1,0,1
2024-01-02 00:00:00,4447,1511,1539,0.529860456,207.3722531,3.434972879,50.99034821,62.93734515,56.71024217,0,0,1,1
2024-01-03 00:00:00,5189,1654,1853,0.451721783,190.8829694,3.238991925,59.30838226,61.05524234,60.8855365,0,0,2,1
2024-01-04 00:00:00,4222,1525,1646,0.494936706,184.4361222,3.013442593,67.97594522,65.00630319,61.34090756,0,0,3,1
2024-01-05 00:00:00,3856,1374,1380,0.489424322,176.5712289,3.274780969,55.16297572,62.72261529,59.46342176,0,0,4,1
2024-01-06 00:00:00,3330,1308,1294,0.46835226,149.3654134,2.994776778,46.28283303,62.88082925,58.59607106,0,0,5,1
2024-01-07 00:00:00,3492,1138,1261,0.426187863,163.2685613,3.176028007,41.06869378,63.1746923,57.86124567,0,0,6,1
2024-01-08 00:00:00,4388,1461,1535,0.481792608,190.8913718,3.340815934,50.11451292,64.67310099,60.41314803,0,0,0,1
2024-01-09 00:00:00,5117,1498,1457,0.399192954,197.7477371,3.98908798,47.00735296,63.73143367,58.40362674,0,0,1,1
2024-01-10 00:00:00,4766,1597,1535,0.490714294,211.9728216,3.64169632,39.84932094,61.4732514,58.12311004,0,0,2,1
2024-01-11 00:00:00,4134,1614,1605,0.452746031,200.0136984,2.981217329,70.48755651,64.61740843,54.73445883,0,0,3,1
2024-01-12 00:00:00,3468,1377,1360,0.373747422,171.3997086,2.871595189,67.85168402,63.00475645,54.68150119,0,0,4,1
2024-01-13 00:00:00,3283,1384,1312,0.447096776,137.134028,2.890445716,61.36048684,63.58044693,50.2837776,0,0,5,1
2024-01-14 00:00:00,3548,1312,1305,0.475482171,153.3056474,3.170280033,40.79149602,62.31744503,50.12885681,0,0,6,1
2024-01-15 00:00:00,4495,1587,1594,0.442889284,187.6333411,3.253020108,58.55019324,64.24192615,48.27363092,0,0,0,1
2024-01-16 00:00:00,5127,1618,1661,0.465586438,180.1341154,3.587655562,56.39626409,63.17884793,41.35152209,0,0,1,1
2024-01-17 00:00:00,5949,1633,1852,0.417187316,196.2316324,3.671111849,54.42545624,64.04022341,36.75725303,0,0,2,1
2024-01-18 00:00:00,3921,1505,1561,0.407566401,192.0624809,2.862704131,62.49665267,63.76098597,45.62078989,0,0,3,1
2024-01-19 00:00:00,3497,1438,1498,0.451110766,186.0180322,2.700688852,56.35371143,66.07020066,41.02069707,0,0,4,1
2024-01-20 00:00:00,3821,1452,1562,0.458258929,154.7512448,2.836662913,57.40014236,66.22250078,34.85654231,0,0,5,1
2024-01-21 00:00:00,3897,1419,1473,0.445412206,157.9284933,3.053746525,56.36906283,64.37664019,38.10926239,0,0,6,1
2024-01-22 00:00:00,5247,1514,1620,0.486818734,179.4755423,3.792958481,53.40791408,64.47871568,43.3059342,0,0,0,1
2024-01-23 00:00:00,5289,1536,1635,0.418630043,199.1457593,3.700234102,32.1638887,64.12052727,41.34265468,0,0,1,1
2024-01-24 00:00:00,5429,1666,1760,0.452083009,197.95609,3.569558693,50.83621077,65.67373358,42.22891772,0,0,2,1
2024-01-25 00:00:00,5162,1634,1941,0.448784971,199.1703583,3.072556614,44.43808041,64.3069994,49.86380819,0,0,3,1
2024-01-26 00:00:00,4337,1572,1722,0.406552649,163.3308869,2.869055518,37.20159042,64.27712583,44.63292922,0,1,4,1
2024-01-27 00:00:00,3234,1405,1399,0.417741054,161.7030511,2.642953542,66.81816619,65.73387545,47.60553993,0,0,5,1
2024-01-28 00:00:00,4565,1501,1604,0.456221067,168.8154975,3.297453683,67.28995341,64.26800938,52.85936876,0,0,6,1
2024-01-29 00:00:00,4933,1651,1668,0.509436,175.9976719,3.491476227,63.592206,64.8137236,55.51020219,0,0,0,1
2024-01-30 00:00:00,5414,1560,1672,0.461514358,204.033729,3.757091731,52.55213417,63.30942722,57.72392712,0,0,1,1
2024-01-31 00:00:00,4782,1654,1623,0.390918996,200.9881437,3.33852828,63.50625121,65.62822911,60.55202896,0,0,2,1
2024-02-01 00:00:00,4742,1722,1713,0.35343123,196.5661319,3.097073923,50.12053181,66.89220728,59.60542454,0,0,3,2
2024-02-02 00:00:00,4160,1536,1639,0.475245736,173.2633663,2.960327305,52.02797277,65.69383485,61.21743094,0,0,4,2
2024-02-03 00:00:00,4149,1404,1544,0.454425555,164.2654875,3.11167414,39.0652863,66.44961942,59.22237222,0,0,5,2
2024-02-04 00:00:00,4045,1549,1666,0.490101715,158.0394528,2.847062513,53.96991304,64.150852,59.93737403,0,0,6,2
2024-02-05 00:00:00,5483,1623,1774,0.423578462,173.6922829,3.540476533,50.60385928,65.23632428,59.33229122,0,0,0,2
2024-02-06 00:00:00,5466,1694,1811,0.454642639,207.8805944,3.495793145,36.97347883,64.05379421,58.46360923,0,0,1,2
2024-02-07 00:00:00,5232,1814,1921,0.468073245,205.8536627,3.168966769,49.48802888,64.76005471,58.55251744,0,0,2,2
2024-02-08 00:00:00,3854,1596,1635,0.433321963,178.4480231,2.708508602,49.20270436,65.74482095,56.00427444,0,0,3,2
2024-02-09 00:00:00,4315,1573,1715,0.440471561,173.1309595,2.899023457,67.97561167,65.05316096,52.35786035,0,0,4,2
2024-02-10 00:00:00,4377,1430,1575,0.458069844,136.7636812,3.222837221,58.94213329,63.51139774,47.57262205,0,0,5,2
2024-02-11 00:00:00,4588,1469,1538,0.472144027,158.6239687,3.47604257,50.11445439,63.5757089,47.97780443,0,0,6,2
2024-02-12 00:00:00,4606,1472,1537,0.44956998,189.6102768,3.464340548,52.4878731,63.4703147,45.57710925,0,0,0,2
2024-02-13 00:00:00,6566,1741,1966,0.473356154,194.3851738,3.892293391,50.44212378,65.29776107,44.34464672,0,0,1,2
2024-02-14 00:00:00,5174,1679,1761,0.428829985,200.6776849,3.372106006,47.97086015,66.81917712,48.8012611,0,0,2,2
2024-02-15 00:00:00,4777,1557,1641,0.406894016,158.5138623,3.316090463,39.17572803,66.06092135,39.41899299,0,0,3,2
2024-02-16 00:00:00,3884,1506,1618,0.512563389,167.399789,2.836072022,48.48948122,62.73993407,41.51758794,0,0,4,2
2024-02-17 00:00:00,3660,1425,1489,0.439172947,163.884164,2.830374857,42.53901743,65.98880323,43.2053862,0,0,5,2
2024-02-18 00:00:00,3763,1429,1442,0.438810474,169.0162691,3.005603814,37.49684461,65.43037065,40.54472662,0,0,6,2
2024-02-19 00:00:00,4323,1567,1675,0.4480259,189.6235571,2.981159517,55.11221815,62.86943802,48.00384668,0,0,0,2
2024-02-20 00:00:00,5814,1705,1786,0.446151697,193.5340521,3.75731071,53.9126466,64.0269254,41.0475673,0,0,1,2
2024-02-21 00:00:00,5062,1565,1788,0.431087531,197.8420001,3.252367735,32.13292489,65.33576289,44.73736965,0,0,2,2
2024-02-22 00:00:00,4711,1684,1834,0.446222855,175.3565005,2.965141996,48.77315363,64.69562137,43.26474537,0,0,3,2
2024-02-23 00:00:00,3427,1444,1474,0.452061261,169.2771098,2.690323863,59.95701386,62.73598992,46.72021646,0,0,4,2
2024-02-24 00:00:00,4044,1494,1624,0.462556539,147.8856911,2.892422737,60.59223739,64.55079592,50.74680173,0,0,5,2
2024-02-25 00:00:00,4804,1459,1555,0.385139112,145.8846692,3.493804099,60.25836843,61.69272162,54.76412153,0,0,6,2
2024-02-26 00:00:00,6071,1684,1878,0.506426289,169.1482063,3.812021076,50.38913207,63.49290195,55.29612189,0,0,0,2
2024-02-27 00:00:00,4519,1605,1643,0.439717614,210.7234787,3.167718883,41.54954672,64.73465577,60.01224257,0,0,1,2
2024-02-28 00:00:00,5041,1668,1767,0.460106719,196.7929462,3.309804623,39.16301173,63.49168607,57.53341889,0,0,2,2
2024-02-29 00:00:00,4303,1606,1679,0.405402832,190.8764484,2.918558198,53.44604905,62.84671548,58.01318309,0,0,3,2
2024-03-01 00:00:00,4459,1561,1644,0.43912412,166.1873627,3.123985748,53.79280034,64.1032843,67.86123444,0,0,4,3
2024-03-02 00:00:00,3733,1428,1437,0.437142483,142.5959316,2.990613334,62.87331112,64.05305919,61.18271295,0,0,5,3
2024-03-03 00:00:00,4434,1604,1731,0.499955449,173.7245016,3.013791772,60.9997965,64.24896595,57.59083448,0,0,6,3
2024-03-04 00:00:00,4620,1455,1558,0.432425592,158.2780186,3.407779922,48.67771343,63.67030695,56.92689739,0,0,0,3
2024-03-05 00:00:00,5308,1627,1813,0.466878663,190.0887029,3.404408534,37.55794121,63.73097112,54.99027508,0,0,1,3
2024-03-06 00:00:00,5818,1714,1799,0.423175427,198.9524094,3.703543441,46.80893403,63.23290856,59.04460609,0,0,2,3
2024-03-07 00:00:00,5162,1782,1834,0.433167304,190.9825712,3.234821655,52.17231195,62.61288646,53.24570551,0,0,3,3
2024-03-08 00:00:00,4830,1672,1822,0.445887623,164.0576292,3.060282884,47.97916755,62.28136473,52.60729677,0,0,4,3
2024-03-09 00:00:00,3153,1528,1543,0.495827313,142.1218269,2.399911129,44.22105892,61.7964235,49.80947398,0,0,5,3
2024-03-10 00:00:00,4612,1517,1675,0.399168156,156.3524374,3.127747901,52.52884815,60.66066467,49.96926788,0,0,6,3
2024-03-11 00:00:00,5576,1512,1669,0.410530093,172.5124201,3.809907498,44.96042259,60.75478921,43.12093033,0,0,0,3
2024-03-12 00:00:00,6256,1689,1879,0.385717109,187.9056947,3.765118072,43.71933916,61.26307049,40.53838512,0,0,1,3
2024-03-13 00:00:00,5195,1840,1967,0.410062977,209.1991441,3.011276305,53.11452834,61.61963894,42.8545771,0,0,2,3
2024-03-14 00:00:00,4817,1756,1801,0.42239787,176.541647,3.062744586,45.9800742,62.65042208,42.79318918,0,0,3,3
2024-03-15 00:00:00,3981,1598,1687,0.40481969,174.332118,2.686014306,52.44104389,60.99776123,41.24831782,0,0,4,3
2024-03-16 00:00:00,4738,1556,1664,0.435287527,162.0844121,3.275514937,52.73204023,61.87171718,37.57163881,0,0,5,3
2024-03-17 00:00:00,4988,1736,1774,0.395422302,173.9679211,3.189961294,88.60570999,61.77518116,42.2831754,1,0,6,3
2024-03-18 00:00:00,6380,2017,2253,0.419460338,178.6686813,3.239706194,95.18758876,60.29119552,38.75872854,1,0,0,3
2024-03-19 00:00:00,6136,1895,2044,0.480148876,203.5479393,3.506723847,114.3777694,60.94347258,40.61706924,1,0,1,3
2024-03-20 00:00:00,4835,1948,1958,0.454795683,197.7763569,2.859221117,88.37920487,59.93096944,40.93324141,1,0,2,3
2024-03-21 00:00:00,5811,2021,2312,0.452369902,193.0216,2.908437492,78.83345551,61.32213589,49.56463765,1,0,3,3
2024-03-22 00:00:00,4809,1780,1878,0.423170771,156.2929143,2.933606945,81.38154847,60.46134585,49.67505528,1,0,4,3
2024-03-23 00:00:00,4660,1722,1713,0.411229411,134.118661,3.102429698,100.2910995,58.46073388,51.81498013,1,0,5,3
2024-03-24 00:00:00,4562,1881,1897,0.421689054,168.1388389,2.752842813,100.3091728,59.63888234,55.9668436,1,0,6,3
2024-03-25 00:00:00,6162,1909,2147,0.448703705,184.3118313,3.317034245,98.82389145,60.95224666,62.77678514,1,0,0,3
2024-03-26 00:00:00,7420,2045,2334,0.470181567,200.391653,3.701829405,112.1418983,58.95052808,51.10721971,1,0,1,3
2024-03-27 00:00:00,5572,1907,2099,0.469759063,194.2492331,3.090403558,73.27165567,59.40815658,55.60318508,1,0,2,3
2024-03-28 00:00:00,6114,2008,2241,0.465664243,203.5748973,3.171266319,103.9593387,59.33626936,57.16116343,1,0,3,3
2024-03-29 00:00:00,5582,1963,2181,0.431127422,166.7235471,2.9395131,115.614382,57.58519032,57.19682025,1,0,4,3
2024-03-30 00:00:00,5612,1843,1986,0.458048454,164.710232,3.276170689,88.72219235,58.96562298,56.76725026,1,0,5,3
2024-03-31 00:00:00,5346,1870,1994,0.44622346,170.3097326,3.095078398,96.20193488,56.89606413,58.85031993,1,0,6,3
2024-04-01 00:00:00,6102,1946,2096,0.443964307,197.1874016,3.358945186,92.47108083,57.50134293,55.35987753,1,0,0,4
2024-04-02 00:00:00,6679,1973,2145,0.505250101,192.4663335,3.670884208,91.05653954,59.04203975,58.82344193,1,0,1,4
2024-04-03 00:00:00,5193,1863,1888,0.389828034,192.9666292,3.115424489,46.73737995,58.16490056,56.38999298,0,0,2,4
2024-04-04 00:00:00,5180,1782,1937,0.439705567,173.6962209,3.081253111,64.27485284,57.34816438,55.78192339,0,0,3,4
2024-04-05 00:00:00,3982,1466,1646,0.489606595,186.8459953,2.835173197,68.37386675,57.94646102,53.74839469,0,0,4,4
2024-04-06 00:00:00,4156,1570,1633,0.413335214,164.7155508,2.905512262,46.64060775,57.29031143,51.80902056,0,0,5,4
2024-04-07 00:00:00,4768,1602,1657,0.436551313,168.8939814,3.310786927,69.05060214,57.21661398,46.65456385,0,0,6,4
2024-04-08 00:00:00,5296,1618,1738,0.434128845,211.1670424,3.504097603,50.35576477,57.71789227,52.02459282,0,0,0,4
2024-04-09 00:00:00,5253,1774,1805,0.437437572,198.8870771,3.350155796,67.53691027,56.19432488,44.46839533,0,0,1,4
2024-04-10 00:00:00,4979,1684,1657,0.394809326,186.4753442,3.408034063,49.0670135,56.82639836,36.59423092,0,0,2,4
2024-04-11 00:00:00,5228,1602,1774,0.464604454,186.718639,3.423518075,51.31057826,56.34207877,37.98318408,0,0,3,4
2024-04-12 00:00:00,3817,1569,1612,0.473242747,161.5745011,2.76004506,53.65474473,54.94110477,35.02921191,0,0,4,4
2024-04-13 00:00:00,4164,1559,1638,0.472563219,156.5427578,2.962327981,81.78853679,55.48284524,40.05200389,0,0,5,4
2024-04-14 00:00:00,4538,1647,1679,0.429752526,160.3374743,3.102473502,58.51285575,57.85248232,39.88530521,0,0,6,4
2024-04-15 00:00:00,5144,1581,1760,0.452595324,174.1297561,3.380664303,42.9273547,56.5545011,39.58503423,0,0,0,4
2024-04-16 00:00:00,5537,1825,1994,0.417153057,181.7038046,3.173760733,59.6899787,54.73635793,48.21446351,0,0,1,4
2024-04-17 00:00:00,5940,1795,1864,0.432710141,215.4235746,3.662846793,46.38167463,54.41456065,45.4120506,0,0,2,4
2024-04-18 00:00:00,4485,1800,1783,0.51134991,191.6661552,2.970559372,45.10249817,55.74264824,47.83945769,0,0,3,4
2024-04-19 00:00:00,4542,1627,1681,0.456124989,169.0676049,3.131532594,59.0860136,57.32094605,44.9815702,0,0,4,4
2024-04-20 00:00:00,3995,1510,1628,0.421686162,168.0778201,2.809019303,50.31085588,55.48311485,47.00256533,0,0,5,4
2024-04-21 00:00:00,4490,1631,1728,0.461273796,169.0740431,3.016004707,52.78575915,56.89226159,52.33562584,0,0,6,4
2024-04-22 00:00:00,5275,1567,1654,0.409446122,182.7569073,3.635889956,50.13985222,55.85796054,54.85785881,0,0,0,4
2024-04-23 00:00:00,6059,1760,1867,0.408165952,202.4866104,3.698669178,53.36583127,55.90352317,50.66596332,0,0,1,4
2024-04-24 00:00:00,6165,1889,2055,0.411454347,200.8379057,3.422427402,54.24965897,54.02836022,57.27739376,0,0,2,4
2024-04-25 00:00:00,4848,1623,1700,0.433416588,195.3798894,3.277659862,30.63033067,56.23905982,59.05190493,0,0,3,4
2024-04-26 00:00:00,4480,1702,1825,0.481363198,178.8534482,2.868607643,56.66572669,54.90978538,59.10383162,0,0,4,4
